qid docno rel cred read
116 329d92c3-f7ae-449e-ab6a-d131dd62e037 1 2 0
116 6a3cfb4d-8a43-4be1-8418-0532b9997e57 0 2 0
116 49328fbc-43ae-4bac-8343-eb603cb8ca16 1 2 0
116 a5ce3bd9-aa73-4dab-b8ce-1738371a794c 1 2 0
116 d3bff96c-e39d-4f53-8cf1-fc553c21c6ac 2 2 0
116 42d4824b-1009-4d84-807f-a045524f8b64 0 2 0
116 de964cbb-01d1-4da1-84a7-30345d5f8a10 0 2 0
116 0f8d318a-8899-496e-a655-0dc0dd53425c 1 2 0
116 791a4816-ebf3-474c-85b4-4991dfd62b22 0 2 0
116 2b6b0cb3-459f-4b34-a449-47adcd6be66a 1 2 0
116 29f8922a-261a-4ad8-a364-6fda7e0c59c4 1 2 0
116 dff2ed1a-0ec7-4676-a877-0e0888d3e374 2 2 1
116 ac349c80-9c76-4589-b408-1a44e75a8133 2 2 0
116 1584afbf-3c6f-4ac6-9527-32ce7a664e3c 0 2 0
116 095244a4-f6fd-497f-9254-732ecd5f31c8 0 2 0
116 e2a01e8d-868f-4f0c-ba70-f3fed746b5a4 1 2 0
116 265ef54b-3963-4de4-a246-11a114a92f0b 2 2 1
116 41d75ce8-1708-4d03-971e-eb20b579afc2 0 1 1
116 d6eae2eb-7bbd-4620-8d9a-5f2768d3f016 0 2 0
116 4455f852-44b2-4442-9655-e8ab669298c2 1 2 0
116 195e53c4-bc78-4f1e-adc1-a9656b92089b 1 2 0
116 17774572-1b0c-4394-a1e2-197821f739e6 1 2 0
116 7cd8f53f-db85-4b20-8bc0-6a6b95146a15 0 2 0
116 060a7486-5dbb-4ccd-ae40-7d82dd6d09cf 0 2 0
116 bbbeff75-93a4-441a-9393-f0d5e1831b81 2 2 1
116 acd8cdc9-83d8-4880-a610-0bb606ec1fa4 2 2 0
116 e7b20538-ab6c-4752-8cdd-3782ecc1fcf5 0 2 1
116 9bebccc3-1011-407d-9514-e96d379b9868 2 2 1
116 2a7814bf-9035-4648-98eb-66f8381df49c 1 2 0
116 b1c0c141-4c51-4f80-9876-5e32144a6025 0 2 0
116 2a367ded-42d2-41a5-90d0-bd1f0bebf316 0 1 0
116 82f43d3d-15f7-4117-b40b-0769031c6b71 2 2 0
116 5e9c543b-d266-4be1-ae86-5659563cf609 2 2 0
116 8630998f-7901-464e-83ec-8709eb19c415 1 2 0
116 8d39ce19-ab55-42da-b621-44b6e3e76700 0 2 0
116 27419661-031d-4f76-ac6e-e63841af7da9 1 2 0
116 19bcafc4-1f0a-4070-ae97-0aa3650c34ef 1 2 0
117 efcd7316-242f-4793-a281-e2362904a0b3 1 2 1
117 8c8878c2-02f3-4ed3-bcd5-6d2443d8932f 2 2 1
117 23aff079-8c01-4b3c-b8ff-bf0e283ce2b8 1 1 2
117 7bde4e3d-d848-4d26-a324-00a60498c313 0 2 1
117 e55d65a6-142a-49e4-ad38-b32e9125e6c9 0 2 1
117 500b85f9-8b31-4132-824f-c08bca5f105c 1 2 2
117 48857040-498a-4eda-9dee-e849cccba8aa 1 2 2
117 7d4ac494-2e6c-43d0-924a-8484b10b547a 0 3 2
117 83fe0e20-922e-49dc-a5bf-db5eca8f552b 0 3 2
117 14e67542-a7da-4425-8447-c6718b1b10c5 1 2 1
117 f11ade67-3e14-46e7-bffd-2a9410d8f5f4 0 1 1
117 42d4824b-1009-4d84-807f-a045524f8b64 1 2 2
117 3991fb84-4d49-4200-a479-838ebaec3995 2 2 2
117 a5d4831c-24b1-4519-9db4-459938099c19 0 2 2
117 410baee2-9635-49e1-a6e6-879a0b1b902e 1 2 2
117 620ccdf0-5b7b-4c73-98d3-a4835ce73a2e 1 2 2
117 a4188c53-d9ab-4376-9ae8-cf680b681086 1 2 2
117 25bb307c-2e4a-4f39-bf2e-5e692b7fda3b 1 2 2
117 229488ee-b690-4fa4-bd7b-8c134966b921 0 2 2
117 c6dba2bf-a489-4091-9ab6-0d39d3f91c48 1 2 2
117 f2e3ad6d-6bd4-4d5b-8dee-5010018b073f 2 2 2
117 68512bf2-1d3c-406c-808b-abf3500d2027 1 2 2
117 f1d71684-e49d-4e05-8719-d71fa37fffcf 0 2 2
117 5031ae4d-c584-4b23-8a56-a6e5a722a2e0 1 2 2
117 581de903-240e-4ab9-a810-913ddd4277ff 1 2 2
117 0c444760-ef1e-4ddc-9497-f94f6dc36a0b 2 2 2
117 015c8934-2aa9-49f3-b244-4b1040d48878 0 2 2
117 1399c5f4-4361-4d0c-8a54-65d7b3d1b1df 1 2 2
117 a9d9818e-27df-47a2-8f8f-8f26a98b0198 1 2 2
117 d7a02cf7-1e4a-4b89-9394-7433b6e1783f 2 2 2
117 a422d461-a028-46f9-af1e-bac452ce5d5d 0 3 1
117 bc446894-a646-4a9c-b6c7-6f8985a5f1b2 2 2 2
117 453e597e-cb53-4fc9-86a7-d9e73b68de1d 1 1 2
117 e54722c5-c4a6-4ba2-8595-6377bd6b5b77 1 2 2
117 1284e3b7-d57a-4465-871f-4a0cb03c8d21 0 2 2
117 692e6117-741a-48a9-88f3-35523f8dc5c0 2 2 2
117 c5244b91-1baa-44df-8e90-ec8ec512c714 2 2 2
117 531a79c6-a301-4164-840d-aba4f01df35d 0 2 2
117 7866049d-58d3-4294-a254-3f44003e97e4 0 2 2
117 0e283e68-7639-41af-8183-7e1d40c04d72 1 1 2
117 815c321e-e04e-45bf-8e51-9235d9176e01 0 2 1
117 a5ca32ad-83f6-48de-85b9-8c5d1020154a 2 2 2
117 cfe8a220-af9a-4a11-8a31-dc1f02fe9dc4 1 2 2
117 44a84b08-8755-48a9-8005-eb0a78a9de22 1 2 2
117 73fc51fc-d0a2-402c-ab29-09445d187706 0 2 2
117 714be0d5-935f-4126-a599-2c26cd6b1445 2 2 2
117 eb545e30-a8a4-450c-9acc-0334c81896d2 1 1 2
117 e005b921-7951-40bb-85f8-5d7a68167db6 0 1 2
117 68f8c3b3-a2b5-493e-b35a-3a1e57b9cf53 0 2 2
117 9cd91b34-7cf8-4523-a3dc-d37a1301fc74 0 2 2
117 8f48cbd7-759f-44d8-a07f-188b5b01eecb 0 2 2
117 4cdab7a8-c6cd-4f70-909f-34c2fe2abab7 0 2 1
117 bf4e4f9a-2097-4dda-890f-8c07b098d1f8 1 1 2
117 e87da758-b331-41c5-9096-3af3cecf687d 1 2 2
117 de31e1bc-4774-4e73-bff7-12405cb9c6fb 1 2 1
117 7964031d-06ae-48f4-8678-ea1380b49af9 1 2 1
117 db15a731-d749-4ad1-bb4c-a335431dfc72 2 2 2
117 29ed2f02-9cd8-4550-ba25-a0e94f63a158 0 1 2
117 19d2dee1-3317-47b2-ae66-19db7111fbfe 1 2 2
117 74ea7cd5-cb0d-4831-afe2-88e80d942181 2 2 2
117 69ac4fe7-968b-4ada-a9ca-b4dc01bcea91 1 2 1
117 d4113951-c224-45cb-837f-1ebfd08e92ca 0 2 2
117 215cdc46-e38e-4bc6-9dff-666902dae0ca 0 2 2
117 28f9f344-fc91-4897-a057-e499afd6c898 0 2 1
117 1e551ca4-a2b9-4dad-a738-6acfe15ce331 1 1 2
117 ac69f25c-901d-4610-a2c7-563636eec214 0 2 2
117 a4301619-b091-4473-bd7c-05c7e34e490c 0 2 2
117 2cfe8c0f-c812-4662-975d-040f6fdf90fe 0 2 2
117 1c6f4c05-8f5d-415e-96d0-b0737459f3ce 0 2 2
117 bf468c42-5f4f-490d-9f8f-a9de7da0b453 0 2 2
117 02b7646d-6e95-48c1-b2d1-de3bad302c55 1 2 2
117 b9280b53-ac73-45a8-8310-b9634d7c764d 0 2 1
117 1fab0049-8a48-4fdf-803a-922073027cbd 0 2 1
117 ff75477e-c826-4e8e-9df8-f3c2182930d6 1 1 2
117 ec67dc83-0551-4181-bb19-b8c12745fc0a 0 2 1
117 e3a58dd0-795d-41bc-b515-9c8e81803cec 0 2 1
117 1de808f0-1855-4aa6-9eea-0b66d6a3ce9b 1 2 2
117 ad785359-8479-4a51-9a7c-f6f27034a748 0 2 2
117 41f523a7-aabe-4e70-9a0c-a696702b4c6f 0 2 1
117 1f6c46fa-f8ef-4b17-8b1d-dd49595af946 0 2 2
117 c0f0ecb3-7c1b-483a-871a-9153da42f8cb 1 2 2
117 0306bef7-569c-4121-b19e-b836044c69dc 1 2 1
117 199f205a-1247-42f6-b8d3-2827dc84b269 0 2 2
117 ac3819bc-5985-4130-bd45-ef353828992f 0 2 2
117 aea294a2-eb1d-4e1b-a323-b35d7beccfab 2 2 2
117 cb76b71e-67a6-4938-b62a-e09b1863875f 0 2 2
117 283a7c15-a49e-4f06-ad95-adbc40ffa44b 0 2 2
117 f413faa9-efa0-4d72-ba1c-785c199457c8 1 2 2
117 89755399-1de9-4a42-a356-95437b917440 0 2 2
117 423a7604-7d02-4758-98ba-d2a7dfa6d59b 2 2 2
117 3ec74a95-4b40-4cb3-9ebd-9c919db20533 0 2 2
117 04ab77fe-b902-4cd9-b715-0dddbdcdc683 0 2 1
117 22156ce3-c2a2-4aa6-b166-9cd407f46b10 0 2 2
117 ef5e5822-eefe-45ff-9079-2cc04891ef30 1 2 2
117 f4479e64-45fb-4a52-bc4d-83d8c3729243 0 2 1
117 5ff28a1b-f047-4af5-b8f1-a1f033ec3174 1 2 2
117 4c89638d-7247-494d-9532-0a5fe8927a5e 1 1 2
117 da3ff037-b00b-4b59-a891-7526fd302fd9 1 2 2
117 64219944-ab4c-4b65-9c63-cc7acc0afb80 0 2 2
117 34bb5093-162e-4434-bfdf-0e962661fbe7 0 3 0
117 648d8ed5-19b1-4e03-8124-569adc3504e2 0 2 2
117 f3458285-c1f2-43a3-b015-56673f9f074e 0 2 1
117 2d92dff8-2306-45d1-b62c-d41b281c2646 1 2 2
117 4a93e0b4-f954-4d3f-a580-88120b89f74a 0 2 2
117 965ca9d7-30fb-4484-b42d-a45894c3b3f9 2 2 2
117 08c45a0e-95a0-4d68-88b4-7b3d739e9036 1 2 2
117 74d29963-a4ad-48e2-bd23-d3c61e3706c0 1 2 2
117 0bb71598-36b3-42c7-9e82-19a9fb1f9795 0 2 2
117 a4d8a38b-0e33-44f3-93fe-225a47b2b7e8 1 2 2
117 cf4048a4-e9f1-45fd-8774-1818bfe17a24 0 2 1
117 70c5c880-7674-40fd-9e46-957d71c5cd21 0 2 2
117 b62420e0-cf4b-4abf-8c2e-dbaab6dfb5e6 0 2 2
117 92787a7c-003a-4497-bdd7-00b03e1c278a 0 1 1
117 21ea6bbd-cd3f-4bc7-82de-f65db9ad29b7 0 2 2
117 b45b8291-faa0-4fc8-ac0d-97a217e87605 0 2 2
117 900608b4-d7a9-4b2d-a3a5-a363f2c02047 0 2 2
117 0eddb829-949b-48c6-ade5-96371aec0ae9 0 2 1
117 f7d18500-1996-43b7-8ed1-0592d8897a3b 0 2 1
117 e9d9f85e-971a-45eb-a700-511e38deeb94 0 2 2
117 0c5e0311-c7b5-44c8-90ff-504659d34e90 2 2 2
117 547f1be8-5b6e-4863-96cb-4d3a93b5940c 0 2 2
117 a12e32bf-d898-44df-944b-e44585d0a80f 1 2 2
117 a98f9e61-b7db-4c34-80a1-34f92059a6dd 2 2 1
117 9e6ade70-a413-433d-9a7b-e1c98883a3b7 0 2 2
117 e2458c24-0a3b-4146-8189-82a81ed567ed 0 2 2
117 9793686a-db82-48b1-bfa2-47cffa0caa9b 1 2 1
117 7a3d4a0d-0b59-4c49-b065-fdd85fce6f8e 0 2 2
117 96a39c21-3114-4a14-9159-f800d423dc72 1 2 2
117 4c643958-a159-40b6-9f38-e2d65654dceb 1 2 2
117 3bd4f441-eb54-4682-8ca8-59bb80afac4b 0 3 1
117 d0511728-90be-4f6b-94c4-252f5353735a 0 2 1
117 e532237b-b788-418e-919a-5ca69844b1ab 0 2 1
117 af9973ad-9d93-442f-b96b-6ab3dba7fe92 1 2 2
117 07fff755-2f28-4bcd-b50c-496ff92e52d3 1 2 2
117 089ed563-93f1-41c0-b46a-6b3cd78f58bd 0 2 2
117 2e5991f1-fe3d-4d30-be64-aba3ad8cc5b1 0 2 1
117 0f5c010b-e9a8-4aee-afb6-15b5aafdf56e 1 2 2
117 126a835e-e03c-4a83-a6ee-dab1f90c9602 1 2 2
117 56060ba5-c280-44f1-9f4c-bb3c293779f0 1 2 1
117 93aa1d7f-16f9-4663-9bd2-f2d651e902ea 1 2 2
117 695ec0a4-a1b2-4ad2-91e0-989e60d53f41 1 2 2
117 a8fe83f0-c346-48cf-8147-1ba7e0c06a08 0 2 2
117 6f6dc906-e5d9-4d2e-9063-16d61e27ca88 1 2 1
117 4715b40b-cb44-4957-8ca1-483efc945ac7 0 2 2
117 ce6acf47-7c95-4a2c-9a43-590e15c78a02 0 2 2
117 77690bf1-8504-40a3-b9cc-2048b749acd9 1 1 2
117 dad25b94-cb76-46e1-8974-03b9c497b904 0 2 2
117 9a4f9ffd-5e07-4722-8b3a-635f774d8fd6 1 1 1
117 daa2bb99-e656-424e-8e96-c8e7136a9bdd 1 1 2
117 365f4731-6ad9-4b54-aed7-c1159eda2b2c 0 1 2
117 1357befa-bd71-44a7-8a14-f2fbecb020ae 0 2 2
117 3627c286-8457-457d-9540-1984191e00d0 2 2 2
117 63088a11-914f-402e-8b7d-9e58efd8469f 2 2 2
117 8558a896-91dd-49a4-8fd7-92e868aebd05 0 1 2
117 4a8139f4-def3-45ac-854f-04419d256b73 0 2 1
117 7f07acbb-b91c-4b96-9eda-22d1b9693e43 0 2 2
117 3416c22c-0da6-461e-810d-816433bda37d 0 0 1
117 8cfacf3a-043f-4f52-a100-e29f6690256b 1 2 2
117 7ae7cde8-b2a9-4204-b1ce-03512e9173a6 0 1 2
117 29e2436b-2a2a-437c-bbae-8846a0ff9191 0 2 2
117 937b3dde-6f59-4352-aca1-28197ef3f81d 1 2 2
117 8e080776-1c31-4b37-9aad-9b5218d7dbdd 0 2 2
117 550ebd7c-5956-4705-991b-8f07689ed3bf 0 3 0
117 7d9f06b0-5310-4031-b218-3b38572db116 1 2 1
117 fe9d3bef-09d8-41b6-a9f4-3300e4377828 0 2 2
117 b542c77c-b149-47a5-8837-1373a41ed5a7 0 2 2
117 5a042f74-3e6a-46a9-830e-9f01f736ea65 0 2 2
117 0937dc73-6860-4917-bbc6-c4fa4a784c99 0 2 2
117 67dd2beb-e67c-42ec-88a5-4e92a51cee2a 1 2 2
117 0e7b2826-1747-45f2-91bb-73eb0b0953b2 0 1 2
117 2c95c984-32ec-4624-acf7-8ca183e31edb 0 2 2
117 73d3ea53-5976-4695-9d7c-27c54c24ef50 0 3 1
117 97c0afb6-65b9-4555-a4ef-32feab0cb75c 0 2 2
117 f58f358e-3c60-40aa-af39-630c45a9cdc5 1 2 2
117 df39291e-7cb9-4391-b293-2a67c86c2443 0 1 2
117 9d927ab8-9d53-4f36-afdc-898beaea0d99 0 2 2
117 3595257c-4778-45cd-b528-49cdba989776 0 1 2
117 3ded5d4b-d88f-40a6-9905-8a6f52b895e5 2 2 2
117 0f971555-79fc-432f-978f-4223f2f32ef1 0 2 1
117 b1f20c49-676d-411d-924a-c3cb979be506 1 1 2
117 75c943fb-55dd-4626-a222-7b3920c82837 0 1 2
117 75736c15-fa79-4d2c-b978-7975577c43e7 0 2 1
117 bff4d62e-8f99-45ac-800e-ccc146e886b3 0 2 2
117 fbcec192-0385-4dfa-9f2c-b64522d849a8 2 2 2
117 a93d620f-44cc-45e7-99a1-57752136d471 0 1 2
117 61cb1f48-6a85-4154-9a40-7fbbaadb360c 0 2 2
117 d7a8d6c9-4225-4551-88a0-3fc1854663eb 0 2 2
117 7fd713c4-9502-466a-a7ae-8e41ad58b8ee 0 2 2
117 790690d1-31d8-495e-b651-b8e34a67fba0 0 2 1
117 14d66520-1955-4c5a-bd9b-7262e4cc5031 0 2 2
117 f6756eca-b063-4a52-bce2-c73759a8e5cb 0 2 2
117 0730997a-37e1-4c2c-a902-51d46c5b4ccf 0 1 2
117 3597e7dc-0ff2-4199-868d-24d0af5f9ccd 0 2 2
117 7b5edbd6-3606-4ae8-9409-ec0b5d7a5c64 0 2 2
117 29bf221f-b3e0-425a-9131-c6bde8057b77 0 2 1
117 8fddc040-e05e-4faf-b87b-1857c5e31996 2 2 2
117 6e273ea6-e966-4d46-bc85-e1047ff61868 1 1 2
117 d6b4e448-059f-4e04-bb8f-4530f22ad922 1 1 2
117 20904bd1-f571-41be-a024-07541099f79d 0 2 1
117 2c6fde26-c6c5-400d-ba4a-f5f5044e2a3d 0 2 2
117 b14b2b1d-4f20-4ce2-a052-b9378d4d10a2 0 2 2
117 1715aa9e-cd07-4de2-9a4e-b309b616a88d 2 2 2
117 95a041d7-c335-44bb-ad66-287d9f64c8ee 0 2 2
117 28e9721a-233a-4145-98b0-46b3c40a8aa9 0 2 2
117 fdfc426f-0855-42dc-9c39-3a759a2b3eb2 2 2 2
117 44ed548d-b0cb-47b4-a6bc-fa7d89ad403d 0 2 2
117 627007a1-172f-40f6-8c1d-5edc9950b262 0 3 1
117 18e466cd-b5d9-4f51-8a6e-fcceab9d1b07 2 2 2
117 847cacf6-bbd9-4a73-a2c1-d89c91e9e53f 1 1 2
117 271dab02-69b2-4eba-9398-34e3e41cecfb 0 2 2
117 ba669669-f94b-4b0e-9286-d365fab9b149 0 1 1
117 61e9d7a1-ee9d-4aa2-aa8e-825c5b8f4374 0 2 2
117 ed0b3ae5-2038-4b89-9220-5c0b35cf43d0 0 2 1
117 3f29bc82-cfd3-49e2-ac6c-c5460e70cdae 1 2 2
117 9827504e-068f-4cad-a99c-c184e4d8ac73 0 2 2
117 1c7c0c50-4bf1-4707-b6a3-8fc9fc0cc52c 0 2 2
117 3387eca7-0eb8-49bd-a4a1-fc148cca0e4b 0 3 1
117 cdbf64ac-d1b9-4d1f-82f5-269595c38331 0 2 2
117 3aec4e01-5963-4c26-9ccb-0ce1962708ef 0 2 2
117 909a427a-69ca-4141-89ac-d2c34d056e0a 0 2 2
117 c9d489c4-3043-4f31-b547-00cf27f747ce 0 2 2
117 99e21a88-32ca-4b47-8a92-0753d1166ec9 1 1 2
117 6e853c03-2bbb-4075-8af0-245899f65c0e 0 2 1
117 72d00cb3-bca7-4a2d-9aa6-a6fb7984521c 0 2 2
117 7ea5f328-740e-420e-ae52-14489ad93816 1 1 2
117 c9eecfcb-e24a-4f0b-aee1-9edc999337b6 0 3 1
117 6027f72e-c233-49dc-82f9-b27da8a9c814 1 2 2
117 131fe7c6-3e6f-481a-8638-9f761d53bc1a 0 2 1
117 a4018553-55eb-480f-8fa2-692f605527a5 0 2 2
117 224dfec7-1217-4ef2-8e87-8aadd6207c04 0 2 2
117 3c905a96-1eb2-4076-92ef-026bbd54f0a0 0 2 1
117 ee0f0cd7-ba96-471b-b39d-d2abab088e75 1 2 2
117 baa55d8b-bc25-446f-998b-d24cb88dff08 0 2 2
117 2efdc440-5f04-4ad2-994e-60d5c877d621 0 2 2
117 c61f9725-3d9b-4bff-a2b6-96f3ad235410 0 2 2
117 6a81aaf1-464e-4b3d-a24c-7e073bb76bb0 0 2 2
117 8e19eb35-4ad5-4327-baa8-d8449d6110bd 0 2 2
117 253f5656-6dad-43d3-a679-b28df10a9f9b 1 2 2
117 f018ce1a-1099-4537-8dbd-faac4fd93a41 0 2 2
117 c506ec33-8f30-48ed-8d51-4392142f8c86 0 1 2
117 bf6f0678-3353-4fc3-8c82-9e20f9968d3a 0 2 2
117 a981dc20-9b02-4ac7-b5af-239dfcda77cb 2 2 2
117 0c925f28-4cfa-46c9-b91e-510567dd75d2 0 2 2
117 83792bee-50ab-4ddb-bd91-52119fdab75a 0 2 2
117 113b41c0-dca5-4ea7-ac56-02ca5a4e4f9a 0 2 2
117 42c90a65-5808-4636-957a-a51e4552cfdb 2 2 1
117 35d9a03b-3b64-4a4a-b691-fcfc13e2e287 0 2 2
118 61b56afb-35d7-4b7f-a162-620585ae80c9 2 2 2
118 398b3790-bfb7-4b60-b7e1-b1b42b41e711 2 2 2
118 10f642c9-f7c9-4983-820c-9d7a4a939807 1 2 1
118 661ed738-18a4-43d9-b33f-c16add6b9a8f 2 2 2
118 9a686cdd-9022-49f5-a03a-bc183db3951d 1 1 2
118 71dbd2ab-1807-4ecc-8c15-25bd11afa30f 2 2 2
118 02bc6061-9dbd-402c-8966-7bb2b6c940f6 2 2 2
118 62b2d526-6697-4f52-98c6-08fd4c8e3a51 1 2 1
118 2677b070-e837-4f17-ac45-1aa1b6768a94 1 2 1
118 86daaeb0-279a-4817-aa48-942d620a336d 1 2 2
118 6cda1920-76eb-4c85-b0c3-a94a58e31b46 0 2 2
118 713e68dd-8881-40a5-9115-cb82cbffa4a8 2 2 2
118 e9b7e304-a265-4983-ba4a-7207b93bc87d 1 2 1
118 fe1f2d04-a05b-4110-8227-0df4b098ad1b 2 2 2
118 6d34fc80-7c22-495d-81bb-19fff4202e77 1 1 2
118 3251b967-c615-4f95-b0d2-99dbb8bf0909 2 1 2
118 0e51ee2c-39cd-4a08-a038-0417757c5cd9 0 2 1
118 0529ed78-898d-401b-b41a-45ab54cb11ef 2 2 2
118 0c9a62c6-70a1-4821-a1d6-9b7a24013505 2 1 2
118 2db517a7-8341-40b2-9de6-3db864857758 1 2 2
118 75cbd675-420a-43a0-ae12-7bd1ad3dbe49 0 2 1
118 3a7f9c2a-ac80-416d-b3a4-a4d317fbf49b 1 2 2
118 f410c3ea-1940-4ac0-acab-e62fc79af2ee 1 2 1
118 04e61e47-b843-4ed7-a5b8-5335bf27253a 0 2 1
118 a03a386a-2f4e-4a51-83c2-8c8aee15f7b7 1 1 2
118 d7cb07f3-2463-4c05-8e46-dac5ee304164 2 2 2
118 91f2c50d-9c2c-424c-af16-e63bbe1826cc 1 2 2
118 94af14b8-b011-4e3f-8667-4d8adff77951 2 1 2
118 cbb8cf0e-3be2-4fef-9e71-9e3ba7642e1e 0 3 1
118 0aa67ace-c4a0-499f-a06b-61edb06f4e31 2 2 2
118 140652f8-c314-4755-910c-0f39fd6575aa 0 3 0
118 fb9c1cf3-6461-4413-a817-d546e8baac0e 1 2 2
118 aad7fa97-a4ba-49f3-bf35-08519da8b981 1 1 2
118 702ebfd0-17d0-4951-8324-7abf6b0bf519 1 2 2
118 3a5d1009-2719-4bdb-be4f-af76ad85e34d 0 2 1
118 41295da1-b22d-49f5-a632-88b9a1b5f13f 0 2 1
118 df2300c5-4231-4b4a-961c-1eee9c99592e 2 2 2
118 d652fe5a-ccfc-4d65-9e0a-d9c645c3a89e 0 2 1
118 bcadae66-7c54-40cf-bab4-b6f863c57f1c 1 1 2
118 8f17d274-9a82-4eb5-bcfb-9f14949ac2fc 0 2 1
118 056fd829-1616-4b44-be0c-7c2b953b9f1a 1 2 1
118 cea20cb9-f196-45e2-9aa0-24f2f1163dc1 0 2 1
118 7b38c27a-d17f-459e-8a02-1ccf20eb5fd3 2 1 2
118 2f7ff284-9354-4be3-8115-dbea9be39256 1 2 2
118 ceb40f4c-03c6-4efd-9cf0-8389c3a718f4 0 2 2
118 96a39c21-3114-4a14-9159-f800d423dc72 1 1 2
118 6d4d3cf5-a660-42ac-9618-5ca5ee5bb76b 0 2 2
118 b3c98456-0c76-449b-a471-663bf29bf735 0 2 1
118 27ff3b58-5eac-478d-aa89-bb7f30899334 1 1 2
118 23aff079-8c01-4b3c-b8ff-bf0e283ce2b8 0 1 2
118 0c7bd29a-f7b9-4a14-8306-28b5dc058ca1 2 2 2
118 302d4a7b-f4dd-4c6a-ad7a-c63f044fb447 0 1 1
118 637a7e3b-991a-4c68-a573-bf9c97d32b93 1 2 2
118 9e6ade70-a413-433d-9a7b-e1c98883a3b7 0 2 1
118 771add8f-c2de-40d0-b0db-771338c647b4 1 2 2
118 a740f264-b500-4f5e-a981-0a1e3f77cd4a 2 1 2
118 45d75ba2-81a9-46da-b9ef-bf8e731b95e1 0 1 2
118 3a1db501-5dce-4cf1-a53c-6781aedb021e 0 2 2
118 dced878a-3c1a-4b11-baa3-4422578c8881 0 2 1
118 25517104-5a54-4079-ab6c-2c5cb5a742ea 0 2 1
118 289b3f91-520b-49a6-9993-a03f460cad35 0 2 2
118 a91b3e6c-9b53-4352-9f5c-2a79c20658f3 2 2 2
118 370c7358-074f-4d4c-ba23-d5217783054b 2 1 2
118 6d3ea11f-7db9-4d3e-84e2-15bd420fdaac 1 2 2
118 f3e7723a-2ae3-4dd9-a117-5fa9ee1a6aa9 2 2 2
118 5d0c4f8c-b8c6-45c5-ae92-3e1482155719 2 2 1
118 6ade6297-ab3d-4728-8a40-4df7000194d6 0 2 1
118 be8ebb82-24c2-4ee5-aaba-7840436d6bd5 2 2 2
118 258a47e3-6124-490f-b603-7e4275e81586 1 2 2
118 75d0d325-1b26-4d58-b547-ac2be466538c 1 2 1
118 b5a9168c-d7dc-40a5-ad4d-284487d8b8cd 2 2 2
118 784e0680-7a02-413c-81de-4738af4a8016 0 2 1
118 1a4f3e00-a9a2-4861-a356-e9679e99f725 0 2 1
118 f65e2dc7-7df5-4aa0-ac98-73d0b80af165 0 1 1
118 4bd0552b-4e0b-4824-a1b2-8b3bfc564b2f 2 2 2
118 65f1f7d1-e0bf-482a-8aae-92d76144e849 2 2 2
118 a18424e2-ffc8-483c-bbc9-17c65f943ae2 1 2 2
118 6e853c03-2bbb-4075-8af0-245899f65c0e 0 2 1
118 3212513b-80f0-4e63-ac1c-13da2e7c5dd2 1 2 1
118 064ace44-b46b-4d76-8c69-beea84166983 1 1 2
118 37b935ea-b85e-423b-889c-a48312d60ebf 1 1 2
118 7409572c-1fc6-4736-9df5-e7d7f5004e88 0 2 2
118 985cacec-1e6f-44ec-b927-dd682d07f173 0 2 1
118 06582b13-afd3-417f-ac73-af8235096775 1 2 2
118 398cba31-801a-4b45-b6f2-8765032488d1 1 2 1
118 9ffdd320-a1a2-4d06-9e66-650c5cfc8093 0 2 2
118 fb8e23a9-d6af-46d0-844d-0674e509f25d 0 2 1
118 6ced4c5a-984a-4cad-8f88-3d17b6abaf21 2 2 1
118 31cea5d3-89c4-416d-8cba-89f2198c535b 0 2 2
118 d84caca7-ca17-45be-9f5b-fdf82be49190 0 2 1
118 aeb10258-5175-4785-b14b-469f4f110ad1 1 2 2
118 cb2cb9c4-9c22-4aef-bad6-81943c8cd4ac 0 2 1
118 2e86c936-148a-40bc-bd71-2cad455008a4 0 3 2
118 aacb293b-c03f-41b1-a963-763f1eb26592 0 2 1
118 1528e739-14f9-4971-8b13-8c3d1324e775 1 2 2
118 758f0653-1490-4941-8126-411c87313909 0 2 2
118 abe25e99-426f-4dfb-a21b-a670da62ee1f 0 2 1
118 bb6cf3b8-a06e-497a-8d38-9ad26e90aa09 1 2 2
118 c24446da-2d73-4d25-a2fe-ff72f88e4044 1 2 2
118 eb50e859-365c-4ca2-8b5b-97edc23787b5 1 2 2
118 5ed890b3-07dd-4868-901c-3ce797c29511 1 2 2
118 78154eb0-e5c5-4c4d-88bb-24747acb5cd0 1 2 2
118 5c399ec4-3801-466a-a703-3f2b567a5ed0 0 2 2
118 d11bcaf1-b76f-4755-93ab-62a5c7e74a31 1 2 2
118 01d34687-ad5c-4904-948d-e5fae017e0df 0 2 1
118 9a905ff5-c385-4bd9-baa3-dba3611949bc 2 2 2
118 0e54e92c-52fe-4634-a9f6-cd6aa0a84f95 1 2 2
118 35de1e7c-7d2d-4d8e-a15e-f8781a81aa01 2 2 2
118 fcaf3b89-289a-43c1-af8b-73de97774f1e 1 2 2
118 c27a475c-58a3-438c-9760-f6ff04f80818 1 2 2
118 e704c71d-86ff-4e65-af93-bbcb32b76df5 1 1 2
118 daac8cd9-cd77-4db1-a1ad-c88254e41836 2 1 2
118 a788974a-12ec-48e3-809f-afacc5a7303e 2 2 2
118 dce9ad12-0b97-4c82-983a-6391007ac603 0 2 1
